time,index,nobs,timeseries,stdev,SEup,SElo
2025-06-01T00:00:00Z, 303.3866,120,39N,188.004,491.391, 115.3826
2025-07-01T00:00:00Z, 157.2285,111,39N,120.533,277.762,  36.6955
2025-08-01T00:00:00Z, 154.8351,117,39N,112.398,267.233,  42.4371
2025-09-01T00:00:00Z,  96.5974,118,39N,116.650,213.247, -20.0526
2025-10-01T00:00:00Z,  63.3611,120,39N, 76.488,139.849, -13.1269
2025-11-01T00:00:00Z, -46.7556,117,39N,293.838,247.082,-340.5936
2025-12-01T00:00:00Z, -18.3287,120,39N,164.856,146.527,-183.1847
1967-01-01T00:00:00Z,-146.8245,124,45N,232.847, 86.0225,-379.6715
1967-02-01T00:00:00Z, -34.0083,112,45N, 88.095, 54.0867,-122.1033
1967-03-01T00:00:00Z, -75.6572,124,45N,219.640,143.9828,-295.2972
1967-04-01T00:00:00Z,   2.7350,120,45N, 37.770, 40.5050, -35.0350
1967-05-01T00:00:00Z,  68.0247,124,45N, 77.205,145.2297,  -9.1803
1967-06-01T00:00:00Z,  79.9463,120,45N, 66.745,146.6913,  13.2013
1967-07-01T00:00:00Z,  93.0324,124,45N, 77.816,170.8484,  15.2164
1967-08-01T00:00:00Z,  66.2870,124,45N, 57.812,124.0990,   8.4750
1967-09-01T00:00:00Z,  21.7720,120,45N, 52.435, 74.2070, -30.6630
1967-10-01T00:00:00Z, -96.9876,124,45N,150.767, 53.7794,-247.7546
1967-11-01T00:00:00Z, -54.5657,120,45N,105.795, 51.2293,-160.3607
1967-12-01T00:00:00Z,-188.1233,124,45N,471.506,283.3827,-659.6293
1968-01-01T00:00:00Z,-244.3171,124,45N,451.881,207.5639,-696.1981
1968-02-01T00:00:00Z,-177.4093,116,45N,262.355, 84.9457,-439.7643
1968-03-01T00:00:00Z, -67.2446,124,45N,131.233, 63.9884,-198.4776
1968-04-01T00:00:00Z,  47.3943,120,45N, 73.338,120.7323, -25.9437
1968-05-01T00:00:00Z,  47.4471,124,45N, 76.634,124.0811, -29.1869
1968-06-01T00:00:00Z,  59.4516,120,45N, 76.505,135.9566, -17.0534
1968-07-01T00:00:00Z,  81.7683,124,45N, 70.669,152.4373,  11.0993
1968-08-01T00:00:00Z,  28.4139,123,45N, 50.315, 78.7289, -21.9011
1968-09-01T00:00:00Z,  22.8802,120,45N, 48.181, 71.0612, -25.3008
1968-10-01T00:00:00Z, -55.5788,123,45N,119.518, 63.9392,-175.0968
1968-11-01T00:00:00Z,-164.0212,120,45N,214.940, 50.9188,-378.9612
1968-12-01T00:00:00Z,-233.8984,124,45N,450.173,216.2746,-684.0714
1969-01-01T00:00:00Z, -81.4231,123,45N,143.984, 62.5609,-225.4071
1969-02-01T00:00:00Z,-148.7355,112,45N,254.230,105.4945,-402.9655
1969-03-01T00:00:00Z, -14.3250,124,45N, 91.033, 76.7080,-105.3580
1969-04-01T00:00:00Z, -33.4305,120,45N,113.558, 80.1275,-146.9885
1969-05-01T00:00:00Z,  23.1753,123,45N, 63.224, 86.3993, -40.0487
1969-06-01T00:00:00Z,  44.2648,120,45N, 35.738, 80.0028,   8.5268
1969-07-01T00:00:00Z,  69.6663,124,45N, 45.530,115.1963,  24.1363
1969-08-01T00:00:00Z,  45.7504,123,45N, 43.358, 89.1084,   2.3924
1969-09-01T00:00:00Z,  11.4127,120,45N, 63.883, 75.2957, -52.4703
1969-10-01T00:00:00Z, -43.8975,123,45N,133.574, 89.6765,-177.4715
1969-11-01T00:00:00Z, -86.6902,120,45N,174.026, 87.3358,-260.7162
1969-12-01T00:00:00Z,-202.3269,124,45N,308.718,106.3911,-511.0449
1970-01-01T00:00:00Z,-125.5872,124,45N,182.221, 56.6338,-307.8082
1970-02-01T00:00:00Z, -67.7449,112,45N, 75.355,  7.6101,-143.0999
1970-03-01T00:00:00Z, -11.9608,124,45N,121.776,109.8152,-133.7368
1970-04-01T00:00:00Z,  18.0926,120,45N, 87.727,105.8196, -69.6344
1970-05-01T00:00:00Z,  46.3638,124,45N, 74.969,121.3328, -28.6052
1970-06-01T00:00:00Z,  50.9501,120,45N, 76.011,126.9611, -25.0609
1970-07-01T00:00:00Z,  63.5174,124,45N, 67.297,130.8144,  -3.7796
1970-08-01T00:00:00Z,  57.0860,123,45N, 50.963,108.0490,   6.1230
1970-09-01T00:00:00Z,  20.9061,120,45N, 39.685, 60.5911, -18.7789
1970-10-01T00:00:00Z, -39.6400,124,45N,121.234, 81.5940,-160.8740
1970-11-01T00:00:00Z, -80.1061,120,45N,148.816, 68.7099,-228.9221
1970-12-01T00:00:00Z,-159.5573,123,45N,257.761, 98.2037,-417.3183
1971-01-01T00:00:00Z, -93.8752,124,45N,335.941,242.0658,-429.8162
1971-02-01T00:00:00Z, -16.6312,112,45N, 96.884, 80.2528,-113.5152
1971-03-01T00:00:00Z,-100.1713,124,45N,219.275,119.1037,-319.4463
1971-04-01T00:00:00Z,  -5.2440,120,45N, 91.685, 86.4410, -96.9290
1971-05-01T00:00:00Z,  49.8744,124,45N, 82.638,132.5124, -32.7636
1971-06-01T00:00:00Z,  15.3545,120,45N, 39.292, 54.6465, -23.9375
1971-07-01T00:00:00Z,  49.9098,124,45N, 49.136, 99.0458,   0.7738
1971-08-01T00:00:00Z,  23.8553,124,45N, 36.280, 60.1353, -12.4247
1971-09-01T00:00:00Z,  16.3363,120,45N, 55.838, 72.1743, -39.5017
1971-10-01T00:00:00Z,  -8.9956,124,45N,105.481, 96.4854,-114.4766
1971-11-01T00:00:00Z, -86.8354,120,45N,167.964, 81.1286,-254.7994
1971-12-01T00:00:00Z, -63.5865,124,45N,178.955,115.3685,-242.5415
1972-01-01T00:00:00Z, -51.1821,124,45N,148.334, 97.1519,-199.5161
1972-02-01T00:00:00Z,-109.1799,116,45N,169.596, 60.4161,-278.7759
1972-03-01T00:00:00Z, -50.7302,124,45N,115.793, 65.0628,-166.5232
1972-04-01T00:00:00Z, -11.0434,120,45N, 85.266, 74.2226, -96.3094
1972-05-01T00:00:00Z,  29.2690,124,45N, 30.936, 60.2050,  -1.6670
1972-06-01T00:00:00Z,  45.8784,120,45N, 44.448, 90.3264,   1.4304
1972-07-01T00:00:00Z,  41.7954,124,45N, 44.331, 86.1264,  -2.5356
1972-08-01T00:00:00Z,  40.7856,124,45N, 35.658, 76.4436,   5.1276
1972-09-01T00:00:00Z,  10.3584,120,45N, 49.530, 59.8884, -39.1716
1972-10-01T00:00:00Z,  29.7357,123,45N, 51.576, 81.3117, -21.8403
1972-11-01T00:00:00Z, -82.4766,120,45N,116.588, 34.1114,-199.0646
1972-12-01T00:00:00Z,-159.8290,92,45N,319.833,160.0040,-479.6620
1973-01-01T00:00:00Z,-152.6361,124,45N,220.449, 67.8129,-373.0851
1973-02-01T00:00:00Z, -41.4439,112,45N, 63.427, 21.9831,-104.8709
1973-03-01T00:00:00Z, -11.0538,124,45N, 96.259, 85.2052,-107.3128
1973-04-01T00:00:00Z,  37.7525,120,45N, 52.489, 90.2415, -14.7365
1973-05-01T00:00:00Z,  34.1783,124,45N, 73.248,107.4263, -39.0697
1973-06-01T00:00:00Z,  35.9391,120,45N, 69.463,105.4021, -33.5239
1973-07-01T00:00:00Z,  56.6183,124,45N, 53.575,110.1933,   3.0433
1973-08-01T00:00:00Z,  64.4482,124,45N, 50.449,114.8972,  13.9992
1973-09-01T00:00:00Z,   6.9022,120,45N, 53.362, 60.2642, -46.4598
1973-10-01T00:00:00Z, -10.9416,124,45N, 47.031, 36.0894, -57.9726
1973-11-01T00:00:00Z, -66.2419,120,45N,126.825, 60.5831,-193.0669
1973-12-01T00:00:00Z,-150.5446,124,45N,245.047, 94.5024,-395.5916
1974-01-01T00:00:00Z,-116.5921,124,45N,283.121,166.5289,-399.7131
1974-02-01T00:00:00Z, -72.2236,112,45N,146.469, 74.2454,-218.6926
1974-03-01T00:00:00Z, -83.1248,124,45N,168.051, 84.9262,-251.1758
1974-04-01T00:00:00Z, -12.6311,120,45N,109.688, 97.0569,-122.3191
1974-05-01T00:00:00Z,  27.3319,124,45N, 52.776, 80.1079, -25.4441
1974-06-01T00:00:00Z,  71.6114,120,45N, 83.822,155.4334, -12.2106
1974-07-01T00:00:00Z,  33.1017,124,45N, 67.208,100.3097, -34.1063
1974-08-01T00:00:00Z,  51.7490,124,45N, 49.545,101.2940,   2.2040
1974-09-01T00:00:00Z,  18.0449,120,45N, 29.853, 47.8979, -11.8081
1974-10-01T00:00:00Z,   9.1431,124,45N, 40.859, 50.0021, -31.7159
1974-11-01T00:00:00Z, -59.9072,120,45N,107.045, 47.1378,-166.9522
1974-12-01T00:00:00Z, -77.9179,124,45N,117.786, 39.8681,-195.7039
1975-01-01T00:00:00Z, -58.0121,124,45N,154.682, 96.6699,-212.6941
1975-02-01T00:00:00Z, -97.0342,110,45N,190.633, 93.5988,-287.6672
1975-03-01T00:00:00Z, -16.2285,124,45N,169.238,153.0095,-185.4665
1975-04-01T00:00:00Z,  27.1974,120,45N, 44.395, 71.5924, -17.1976
1975-05-01T00:00:00Z,  22.7280,124,45N, 56.414, 79.1420, -33.6860
1975-06-01T00:00:00Z,  68.8606,120,45N, 63.167,132.0276,   5.6936
1975-07-01T00:00:00Z,  46.1985,124,45N, 40.849, 87.0475,   5.3495
1975-08-01T00:00:00Z,  36.1531,124,45N, 59.450, 95.6031, -23.2969
1975-09-01T00:00:00Z,  37.0284,117,45N, 43.539, 80.5674,  -6.5106
1975-10-01T00:00:00Z, -79.4621,124,45N,141.635, 62.1729,-221.0971
1975-11-01T00:00:00Z,-103.1860,120,45N,190.035, 86.8490,-293.2210
1975-12-01T00:00:00Z, -94.4055,122,45N,215.600,121.1945,-310.0055
1976-01-01T00:00:00Z, -65.3317,124,45N,104.223, 38.8913,-169.5547
1976-02-01T00:00:00Z, -53.3302,116,45N,105.996, 52.6658,-159.3262
1976-03-01T00:00:00Z, -30.0397,124,45N,122.474, 92.4343,-152.5137
1976-04-01T00:00:00Z,  -3.4876,119,45N, 71.264, 67.7764, -74.7516
1976-05-01T00:00:00Z,  26.5874,124,45N, 58.055, 84.6424, -31.4676
1976-06-01T00:00:00Z,  40.8003,120,45N, 37.039, 77.8393,   3.7613
1976-07-01T00:00:00Z,  38.3263,124,45N, 69.165,107.4913, -30.8387
1976-08-01T00:00:00Z,  18.2715,124,45N, 27.666, 45.9375,  -9.3945
1976-09-01T00:00:00Z,  20.3132,120,45N, 43.889, 64.2022, -23.5758
1976-10-01T00:00:00Z, -12.3570,124,45N, 60.418, 48.0610, -72.7750
1976-11-01T00:00:00Z, -37.4454,120,45N, 70.458, 33.0126,-107.9034
1976-12-01T00:00:00Z, -66.6659,124,45N, 99.064, 32.3981,-165.7299
1977-01-01T00:00:00Z, -43.5777,124,45N, 66.293, 22.7153,-109.8707
1977-02-01T00:00:00Z,-114.3763,112,45N,155.565, 41.1887,-269.9413
1977-03-01T00:00:00Z, -13.8560,124,45N,143.591,129.7350,-157.4470
1977-04-01T00:00:00Z,   2.1569,120,45N, 76.184, 78.3409, -74.0271
1977-05-01T00:00:00Z,   4.1622,124,45N, 42.923, 47.0852, -38.7608
1977-06-01T00:00:00Z,  70.6802,120,45N, 83.643,154.3232, -12.9628
1977-07-01T00:00:00Z,  53.9705,124,45N, 39.736, 93.7065,  14.2345
1977-08-01T00:00:00Z,  34.4433,124,45N, 44.512, 78.9553, -10.0687
1977-09-01T00:00:00Z,  12.2727,120,45N, 56.002, 68.2747, -43.7293
1977-10-01T00:00:00Z, -42.6318,124,45N,127.638, 85.0062,-170.2698
1977-11-01T00:00:00Z,-112.6151,120,45N,172.555, 59.9399,-285.1701
1977-12-01T00:00:00Z,-158.8656,124,45N,251.771, 92.9054,-410.6366
1978-01-01T00:00:00Z,-156.0801,124,45N,188.804, 32.7239,-344.8841
1978-02-01T00:00:00Z,-144.3444,112,45N,251.037,106.6926,-395.3814
1978-03-01T00:00:00Z, -28.2035,123,45N,119.990, 91.7865,-148.1935
1978-04-01T00:00:00Z,  -9.7850,120,45N, 81.800, 72.0150, -91.5850
1978-05-01T00:00:00Z,  32.1401,124,45N, 65.662, 97.8021, -33.5219
1978-06-01T00:00:00Z,  27.9009,120,45N, 40.609, 68.5099, -12.7081
1978-07-01T00:00:00Z,  57.5765,124,45N, 40.510, 98.0865,  17.0665
1978-08-01T00:00:00Z,  15.4200,124,45N, 77.709, 93.1290, -62.2890
1978-09-01T00:00:00Z, -25.5589,120,45N, 86.866, 61.3071,-112.4249
1978-10-01T00:00:00Z,  10.0089,124,45N, 33.646, 43.6549, -23.6371
1978-11-01T00:00:00Z, -23.3915,120,45N, 93.046, 69.6545,-116.4375
1978-12-01T00:00:00Z, -38.4737,124,45N,133.540, 95.0663,-172.0137
1979-01-01T00:00:00Z, -93.1480,124,45N,146.524, 53.3760,-239.6720
1979-02-01T00:00:00Z,-148.8437,112,45N,283.699,134.8553,-432.5427
1979-03-01T00:00:00Z, -16.7825,124,45N, 99.432, 82.6495,-116.2145
1979-04-01T00:00:00Z,  -6.8022,120,45N,114.445,107.6428,-121.2472
1979-05-01T00:00:00Z,  28.4176,124,45N, 72.092,100.5096, -43.6744
1979-06-01T00:00:00Z,  53.9659,120,45N, 43.315, 97.2809,  10.6509
1979-07-01T00:00:00Z,  35.4574,124,45N, 76.851,112.3084, -41.3936
1979-08-01T00:00:00Z,  31.2456,124,45N, 46.394, 77.6396, -15.1484
1979-09-01T00:00:00Z,  -3.2913,120,45N, 65.005, 61.7137, -68.2963
1979-10-01T00:00:00Z, -76.0315,124,45N,210.605,134.5735,-286.6365
1979-11-01T00:00:00Z,-176.5396,120,45N,269.735, 93.1954,-446.2746
1979-12-01T00:00:00Z,-241.7048,124,45N,315.665, 73.9602,-557.3698
1980-01-01T00:00:00Z, -73.0536,124,45N,216.517,143.4634,-289.5706
1980-02-01T00:00:00Z,-172.3914,116,45N,206.940, 34.5486,-379.3314
1980-03-01T00:00:00Z, -25.8783,124,45N,186.371,160.4927,-212.2493
1980-04-01T00:00:00Z, -31.2860,120,45N,111.391, 80.1050,-142.6770
1980-05-01T00:00:00Z,  38.6576,124,45N, 50.901, 89.5586, -12.2434
1980-06-01T00:00:00Z,  38.9958,120,45N, 66.043,105.0388, -27.0472
1980-07-01T00:00:00Z,  72.3583,124,45N, 66.066,138.4243,   6.2923
1980-08-01T00:00:00Z,  59.6212,124,45N, 50.872,110.4932,   8.7492
1980-09-01T00:00:00Z,  10.8043,120,45N, 39.926, 50.7303, -29.1217
1980-10-01T00:00:00Z, -46.1904,124,45N,112.268, 66.0776,-158.4584
1980-11-01T00:00:00Z,-136.7753,120,45N,173.001, 36.2257,-309.7763
1980-12-01T00:00:00Z,-141.9827,124,45N,197.209, 55.2263,-339.1917
1981-01-01T00:00:00Z,-216.8709,124,45N,394.654,177.7831,-611.5249
1981-02-01T00:00:00Z,-112.9892,112,45N,216.957,103.9678,-329.9462
1981-03-01T00:00:00Z, -53.9260,124,45N,118.411, 64.4850,-172.3370
1981-04-01T00:00:00Z, -22.4919,120,45N, 63.615, 41.1231, -86.1069
1981-05-01T00:00:00Z,  -9.8486,124,45N, 36.106, 26.2574, -45.9546
1981-06-01T00:00:00Z, -11.4274,120,45N, 41.135, 29.7076, -52.5624
1981-07-01T00:00:00Z,  41.2060,124,45N, 38.640, 79.8460,   2.5660
1981-08-01T00:00:00Z,  21.2233,124,45N, 46.999, 68.2223, -25.7757
1981-09-01T00:00:00Z, -22.1779,120,45N, 71.769, 49.5911, -93.9469
1981-10-01T00:00:00Z, -59.3954,124,45N,195.987,136.5916,-255.3824
1981-11-01T00:00:00Z,-139.2825,120,45N,241.796,102.5135,-381.0785
1981-12-01T00:00:00Z,-151.3201,124,45N,254.448,103.1279,-405.7681
1982-01-01T00:00:00Z, -76.9092,124,45N,190.620,113.7108,-267.5292
1982-02-01T00:00:00Z,-108.7470,112,45N,164.873, 56.1260,-273.6200
1982-03-01T00:00:00Z, -37.0014,124,45N,114.265, 77.2636,-151.2664
1982-04-01T00:00:00Z, -27.7688,120,45N,101.096, 73.3272,-128.8648
1982-05-01T00:00:00Z,  39.6875,124,45N, 66.552,106.2395, -26.8645
1982-06-01T00:00:00Z,  28.1687,120,45N, 53.275, 81.4437, -25.1063
1982-07-01T00:00:00Z,  16.0875,124,45N, 31.675, 47.7625, -15.5875
1982-08-01T00:00:00Z,  20.6578,124,45N, 39.434, 60.0918, -18.7762
1982-09-01T00:00:00Z,   8.7357,120,45N, 78.319, 87.0547, -69.5833
1982-10-01T00:00:00Z, -86.8197,124,45N,193.798,106.9783,-280.6177
1982-11-01T00:00:00Z, -62.0407,120,45N,122.370, 60.3293,-184.4107
1982-12-01T00:00:00Z,-172.0823,124,45N,395.207,223.1247,-567.2893
1983-01-01T00:00:00Z,-218.8540,124,45N,332.221,113.3670,-551.0750
1983-02-01T00:00:00Z,-202.8923,112,45N,243.527, 40.6347,-446.4193
1983-03-01T00:00:00Z,-122.5164,124,45N,180.268, 57.7516,-302.7844
1983-04-01T00:00:00Z,  -5.5641,120,45N, 62.914, 57.3499, -68.4781
1983-05-01T00:00:00Z,  14.6305,124,45N, 45.571, 60.2015, -30.9405
1983-06-01T00:00:00Z,   2.5496,120,45N, 39.642, 42.1916, -37.0924
1983-07-01T00:00:00Z,   0.2280,124,45N, 33.141, 33.3690, -32.9130
1983-08-01T00:00:00Z,  14.7385,124,45N, 38.968, 53.7065, -24.2295
1983-09-01T00:00:00Z,  27.1322,120,45N, 43.750, 70.8822, -16.6178
1983-10-01T00:00:00Z, -10.7749,124,45N, 40.935, 30.1601, -51.7099
1983-11-01T00:00:00Z,-223.1212,120,45N,329.255,106.1338,-552.3762
1983-12-01T00:00:00Z, -71.7670,124,45N,148.803, 77.0360,-220.5700
1984-01-01T00:00:00Z, -46.0764,124,45N, 91.214, 45.1376,-137.2904
1984-02-01T00:00:00Z,-152.2358,116,45N,210.549, 58.3132,-362.7848
1984-03-01T00:00:00Z, -60.4324,124,45N, 88.202, 27.7696,-148.6344
1984-04-01T00:00:00Z, -50.1967,120,45N,139.761, 89.5643,-189.9577
1984-05-01T00:00:00Z, -28.1324,124,45N, 84.319, 56.1866,-112.4514
1984-06-01T00:00:00Z,  20.9924,120,45N, 42.224, 63.2164, -21.2316
1984-07-01T00:00:00Z,  52.2919,124,45N, 45.145, 97.4369,   7.1469
1984-08-01T00:00:00Z,  11.7470,124,45N, 23.642, 35.3890, -11.8950
1984-09-01T00:00:00Z,  10.0930,120,45N, 28.267, 38.3600, -18.1740
1984-10-01T00:00:00Z, -64.2007,124,45N,157.742, 93.5413,-221.9427
1984-11-01T00:00:00Z,-153.1697,120,45N,254.079,100.9093,-407.2487
1984-12-01T00:00:00Z, -25.4305,124,45N, 81.562, 56.1315,-106.9925
1985-01-01T00:00:00Z, -33.8936,124,45N, 64.394, 30.5004, -98.2876
1985-02-01T00:00:00Z, -37.8739,112,45N,193.072,155.1981,-230.9459
1985-03-01T00:00:00Z, -31.3111,124,45N,135.232,103.9209,-166.5431
1985-04-01T00:00:00Z,  -7.6925,120,45N, 49.660, 41.9675, -57.3525
1985-05-01T00:00:00Z,   5.2141,124,45N, 40.422, 45.6361, -35.2079
1985-06-01T00:00:00Z,  43.2850,120,45N, 62.789,106.0740, -19.5040
1985-07-01T00:00:00Z,  44.5934,124,45N, 43.300, 87.8934,   1.2934
1985-08-01T00:00:00Z,  29.3922,124,45N, 39.076, 68.4682,  -9.6838
1985-09-01T00:00:00Z,  15.5882,120,45N, 55.646, 71.2342, -40.0578
1985-10-01T00:00:00Z, -43.3531,124,45N,113.613, 70.2599,-156.9661
1985-11-01T00:00:00Z, -16.4546,120,45N, 76.915, 60.4604, -93.3696
1985-12-01T00:00:00Z, -77.3013,124,45N,177.741,100.4397,-255.0423
1986-01-01T00:00:00Z,-244.9129,124,45N,256.963, 12.0501,-501.8759
1986-02-01T00:00:00Z, -89.1415,112,45N,135.188, 46.0465,-224.3295
1986-03-01T00:00:00Z, -72.7725,124,45N,127.369, 54.5965,-200.1415
1986-04-01T00:00:00Z,   9.3431,120,45N, 66.972, 76.3151, -57.6289
1986-05-01T00:00:00Z, -30.0298,124,45N,111.219, 81.1892,-141.2488
1986-06-01T00:00:00Z,  16.9318,120,45N, 54.734, 71.6658, -37.8022
1986-07-01T00:00:00Z,  34.1410,124,45N, 41.482, 75.6230,  -7.3410
1986-08-01T00:00:00Z,  49.7870,124,45N, 39.259, 89.0460,  10.5280
1986-09-01T00:00:00Z,  14.8316,120,45N, 32.214, 47.0456, -17.3824
1986-10-01T00:00:00Z, -36.1146,124,45N,140.352,104.2374,-176.4666
1986-11-01T00:00:00Z, -64.1404,120,45N,178.889,114.7486,-243.0294
1986-12-01T00:00:00Z,-123.9951,124,45N,169.192, 45.1969,-293.1871
1987-01-01T00:00:00Z,-177.9133,124,45N,274.372, 96.4587,-452.2853
1987-02-01T00:00:00Z, -81.2812,112,45N,218.278,136.9968,-299.5592
1987-03-01T00:00:00Z, -82.8061,124,45N,154.312, 71.5059,-237.1181
1987-04-01T00:00:00Z, -11.1090,120,45N, 49.054, 37.9450, -60.1630
1987-05-01T00:00:00Z,  13.3907,124,45N, 95.903,109.2937, -82.5123
1987-06-01T00:00:00Z,  27.9708,120,45N, 48.865, 76.8358, -20.8942
1987-07-01T00:00:00Z,  22.7605,124,45N, 46.789, 69.5495, -24.0285
1987-08-01T00:00:00Z,  52.1924,124,45N, 30.827, 83.0194,  21.3654
1987-09-01T00:00:00Z,  13.0591,120,45N, 39.561, 52.6201, -26.5019
1987-10-01T00:00:00Z,   9.3451,122,45N, 42.875, 52.2201, -33.5299
1987-11-01T00:00:00Z,-172.7407,120,45N,412.070,239.3293,-584.8107
1987-12-01T00:00:00Z,-180.6584,124,45N,407.941,227.2826,-588.5994
1988-01-01T00:00:00Z,-139.1180,124,45N,231.171, 92.0530,-370.2890
1988-02-01T00:00:00Z, -16.1004,95,45N, 41.374, 25.2736, -57.4744
1988-03-01T00:00:00Z, -47.2224,124,45N,130.962, 83.7396,-178.1844
1988-04-01T00:00:00Z, -35.0984,120,45N,134.067, 98.9686,-169.1654
1988-05-01T00:00:00Z, -30.8608,124,45N, 61.039, 30.1782, -91.8998
1988-06-01T00:00:00Z, -31.8085,120,45N,227.525,195.7165,-259.3335
1988-07-01T00:00:00Z,  40.7247,124,45N, 49.487, 90.2117,  -8.7623
1988-08-01T00:00:00Z,  40.3361,124,45N, 38.186, 78.5221,   2.1501
1988-09-01T00:00:00Z,  26.3485,120,45N, 47.083, 73.4315, -20.7345
1988-10-01T00:00:00Z,  -7.9687,124,45N, 45.117, 37.1483, -53.0857
1988-11-01T00:00:00Z,-102.5805,120,45N,184.219, 81.6385,-286.7995
1988-12-01T00:00:00Z, -26.4379,124,45N, 94.850, 68.4121,-121.2879
1989-01-01T00:00:00Z, -21.0399,124,45N, 69.372, 48.3321, -90.4119
1989-02-01T00:00:00Z, -14.2789,112,45N, 73.208, 58.9291, -87.4869
1989-03-01T00:00:00Z, -84.6327,124,45N,142.314, 57.6813,-226.9467
1989-04-01T00:00:00Z,  -2.3773,120,45N, 68.205, 65.8277, -70.5823
1989-05-01T00:00:00Z,  14.2468,124,45N, 28.665, 42.9118, -14.4182
1989-06-01T00:00:00Z,  50.1427,120,45N, 71.940,122.0827, -21.7973
1989-07-01T00:00:00Z,  39.9602,124,45N, 56.250, 96.2102, -16.2898
1989-08-01T00:00:00Z,  44.4115,124,45N, 37.268, 81.6795,   7.1435
1989-09-01T00:00:00Z,  31.7127,120,45N, 29.362, 61.0747,   2.3507
1989-10-01T00:00:00Z, -13.1792,124,45N, 61.263, 48.0838, -74.4422
1989-11-01T00:00:00Z, -20.9877,120,45N, 51.644, 30.6563, -72.6317
1989-12-01T00:00:00Z, -45.7036,124,45N,123.620, 77.9164,-169.3236
1990-01-01T00:00:00Z, -74.3323,124,45N,160.773, 86.4407,-235.1053
1990-02-01T00:00:00Z, -52.2606,112,45N,129.495, 77.2344,-181.7556
1990-03-01T00:00:00Z, -24.5688,124,45N, 97.631, 73.0622,-122.1998
1990-04-01T00:00:00Z,   8.4519,120,45N, 45.868, 54.3199, -37.4161
1990-05-01T00:00:00Z,   7.3765,124,45N, 90.020, 97.3965, -82.6435
1990-06-01T00:00:00Z,   7.6399,120,45N, 71.541, 79.1809, -63.9011
1990-07-01T00:00:00Z,  61.8667,124,45N, 60.184,122.0507,   1.6827
1990-08-01T00:00:00Z,  16.9981,124,45N, 40.079, 57.0771, -23.0809
1990-09-01T00:00:00Z,  24.4598,120,45N, 32.987, 57.4468,  -8.5272
1990-10-01T00:00:00Z, -42.3676,124,45N,123.318, 80.9504,-165.6856
1990-11-01T00:00:00Z, -62.8347,120,45N,116.870, 54.0353,-179.7047
1990-12-01T00:00:00Z, -30.4495,124,45N,165.613,135.1635,-196.0625
1991-01-01T00:00:00Z, -65.1978,124,45N,153.604, 88.4062,-218.8018
1991-02-01T00:00:00Z,-132.1904,112,45N,251.476,119.2856,-383.6664
1991-03-01T00:00:00Z, -16.3567,124,45N, 89.692, 73.3353,-106.0487
1991-04-01T00:00:00Z, -31.8550,120,45N,124.400, 92.5450,-156.2550
1991-05-01T00:00:00Z,  24.1302,124,45N, 58.389, 82.5192, -34.2588
1991-06-01T00:00:00Z,  32.0651,120,45N, 49.051, 81.1161, -16.9859
1991-07-01T00:00:00Z,  47.9813,124,45N, 62.454,110.4353, -14.4727
1991-08-01T00:00:00Z, -23.9368,124,45N,172.536,148.5992,-196.4728
1991-09-01T00:00:00Z,  50.0622,120,45N, 45.526, 95.5882,   4.5362
1991-10-01T00:00:00Z,  25.7295,124,45N, 38.252, 63.9815, -12.5225
1991-11-01T00:00:00Z, -87.0095,120,45N,222.655,135.6455,-309.6645
1991-12-01T00:00:00Z, -77.6305,124,45N,164.094, 86.4635,-241.7245
1992-01-01T00:00:00Z,-158.0583,124,45N,190.052, 31.9937,-348.1103
1992-02-01T00:00:00Z,-132.5898,116,45N,193.813, 61.2232,-326.4028
1992-03-01T00:00:00Z,   1.3678,124,45N, 47.948, 49.3158, -46.5802
1992-04-01T00:00:00Z, -54.6785,120,45N,133.493, 78.8145,-188.1715
1992-05-01T00:00:00Z,  33.8149,124,45N, 33.642, 67.4569,   0.1729
1992-06-01T00:00:00Z,  32.4450,120,45N, 52.485, 84.9300, -20.0400
1992-07-01T00:00:00Z,  40.3930,124,45N, 34.296, 74.6890,   6.0970
1992-08-01T00:00:00Z,  38.6296,124,45N, 41.481, 80.1106,  -2.8514
1992-09-01T00:00:00Z,   7.3409,120,45N, 48.883, 56.2239, -41.5421
1992-10-01T00:00:00Z, -43.9571,124,45N,132.893, 88.9359,-176.8501
1992-11-01T00:00:00Z, -65.9715,120,45N,157.774, 91.8025,-223.7455
1992-12-01T00:00:00Z, -44.6471,124,45N,127.630, 82.9829,-172.2771
1993-01-01T00:00:00Z, -49.8976,124,45N,132.604, 82.7064,-182.5016
1993-02-01T00:00:00Z, -66.2563,112,45N,144.116, 77.8597,-210.3723
1993-03-01T00:00:00Z, -73.1584,124,45N,152.442, 79.2836,-225.6004
1993-04-01T00:00:00Z,-102.1702,120,45N,122.271, 20.1008,-224.4412
1993-05-01T00:00:00Z, -35.5060,124,45N, 67.422, 31.9160,-102.9280
1993-06-01T00:00:00Z,   8.9198,120,45N, 51.678, 60.5978, -42.7582
1993-07-01T00:00:00Z,  27.8846,124,45N, 34.456, 62.3406,  -6.5714
1993-08-01T00:00:00Z,  42.7633,124,45N, 49.412, 92.1753,  -6.6487
1993-09-01T00:00:00Z,  32.4275,120,45N, 30.358, 62.7855,   2.0695
1993-10-01T00:00:00Z,  -0.9758,124,45N, 29.664, 28.6882, -30.6398
