port_geo_id2,city,state,Engagement,Reliance,year,Engagement_Rank,Reliance_Rank
657414,PISMO BEACH,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
4158050,PISTOL RIVER,OR,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
657456,PITTSBURG,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
657764,PLEASANT HILL,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
657792,PLEASANTON,CA,0.03654358592602536,-0.2850114040164822,2019,Medium,Low
657876,POINT ARENA,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
657960,POINT REYES STATION,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
5355015,POINT ROBERTS,WA,-0.28479722683174974,0.6926405732628766,2019,Low,Medium High
5355365,PORT ANGELES,WA,1.1495164514521437,-0.008374755051513139,2019,High,Low
658296,PORT HUENEME,CA,-0.24356937688125602,-0.2753594894554308,2019,Low,Low
5355785,PORT ORCHARD,WA,0.7507620834383782,0.17194141998193144,2019,Medium High,Medium
4159250,PORT ORFORD,OR,-0.24356937688125602,0.41527308707226257,2019,Low,Medium
5355855,PORT TOWNSEND,WA,-0.14094509840027972,-0.07295824303914825,2019,Low,Low
5355995,POULSBO,WA,0.3192056981439682,0.012563698468331275,2019,Medium,Medium
658870,PRUNEDALE,CA,-0.3823793606677288,-0.2979671049950643,2019,Low,Low
5356555,PUGET ISLAND,WA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
5356695,PUYALLUP,WA,0.4067035426899529,-0.23013307920120812,2019,Medium,Low
5356905,QUEETS,WA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
5356975,QUILCENE,WA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
3030,QUILEUTE RESERVATION,WA,-0.19225723764076788,3.2877106292614613,2019,Low,High
659346,RAMONA,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
659514,RANCHO PALOS VERDES,CA,-0.3823793606677288,-0.3023396779341513,2019,Low,Low
5357430,RAYMOND,WA,-0.3823793606677288,-0.2474468865174741,2019,Low,Low
659906,REDCREST,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
5357535,REDMOND,WA,0.5480065217107615,-0.2504010499944223,2019,Medium High,Low
660018,REDONDO BEACH,CA,1.0384663403013183,-0.17358916574091007,2019,High,Low
660102,REDWOOD CITY,CA,0.5606399604114174,-0.24302187209670317,2019,Medium High,Low
660214,REDWOOD VALLEY,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
4161300,REEDSPORT,OR,0.3654756927394591,0.5642538144067998,2019,Medium,Medium High
5357745,RENTON,WA,-0.1972993822857651,-0.29795450541551244,2019,Low,Low
660620,RICHMOND,CA,0.5219612598715851,-0.24786891081269258,2019,Medium High,Low
5358410,RIDGEFIELD,WA,-0.289839371476747,-0.23995090461409227,2019,Low,Low
660900,RIO DELL,CA,0.03654358592602536,0.21259074955923646,2019,Medium,Medium
660984,RIO VISTA,CA,-0.2385272322362588,-0.1625772221700903,2019,Low,Low
662490,RODEO,CA,-0.28479722683174974,-0.19931922335487584,2019,Low,Low
